Landskode	Stadnamn nynorsk	Stadnamn bokmål	Stadnamn engelsk	Geonames-ID	Stadtype nynorsk	Stadtype bokmål	Stadtype engelsk	Landsnamn nynorsk	Landsnamn bokmål	Landsnamn engelsk	Folketal	Lat	Lon	Høgd over havet	Lenke til county	Lenke til engelsk-XML
AU	Mandurah	Mandurah	Mandurah	2067119	by	by	city	Australia	Australia	Australia	73356	-32.55000	115.70000	1	Western_Australia	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=-32.55000&lon=115.70000
AU	Kalgoorlie	Kalgoorlie	Kalgoorlie-Boulder	2068823	by	by	city	Australia	Australia	Australia	36852	-30.75000	121.46667	469	Western_Australia	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=-30.75000&lon=121.46667
AU	Geraldton	Geraldton	Geraldton	2070998	by	by	town	Australia	Australia	Australia	27258	-28.76667	114.60000	2	Western_Australia	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=-28.76667&lon=114.60000
AU	Bunbury	Bunbury	Bunbury	2075432	by	by	town	Australia	Australia	Australia	26369	-33.33333	115.63333	1	Western_Australia	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=-33.33333&lon=115.63333
AW	Oranjestad	Oranjestad	Oranjestad	3577154	Hovudstad	Hovedstad	capital	Aruba	Aruba	Aruba	29998	12.52398	-70.02703	5	Other	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=12.52398&lon=-70.02703
AW	Westpunt	Westpunt	Westpunt	3577058	liten stad	lite sted	populated locality	Aruba	Aruba	Aruba	0	12.60000	-70.03333	1	Other	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=12.60000&lon=-70.03333
AW	Wayaca	Wayaca	Wayaca	3577060	liten stad	lite sted	populated locality	Aruba	Aruba	Aruba	0	12.50000	-70.00000	46	Other	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=12.50000&lon=-70.00000
AW	Washington	Washington	Washington	3577061	liten stad	lite sted	populated locality	Aruba	Aruba	Aruba	0	12.55000	-70.03333	38	Other	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=12.55000&lon=-70.03333
AW	Tarabana	Tarabana	Tarabana	3577071	liten stad	lite sted	populated locality	Aruba	Aruba	Aruba	0	12.51667	-70.01667	53	Other	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=12.51667&lon=-70.01667
AW	Oranjestad	Oranjestad	Oranjestad	3577154	Hovudstad	Hovedstad	capital	Aruba	Aruba	Aruba	29998	12.52398	-70.02703	5	Other	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=12.52398&lon=-70.02703
AW	Westpunt	Westpunt	Westpunt	3577058	liten stad	lite sted	populated locality	Aruba	Aruba	Aruba	0	12.60000	-70.03333	1	Other	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=12.60000&lon=-70.03333
AW	Wayaca	Wayaca	Wayaca	3577060	liten stad	lite sted	populated locality	Aruba	Aruba	Aruba	0	12.50000	-70.00000	46	Other	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=12.50000&lon=-70.00000
AW	Washington	Washington	Washington	3577061	liten stad	lite sted	populated locality	Aruba	Aruba	Aruba	0	12.55000	-70.03333	38	Other	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=12.55000&lon=-70.03333
AW	Tarabana	Tarabana	Tarabana	3577071	liten stad	lite sted	populated locality	Aruba	Aruba	Aruba	0	12.51667	-70.01667	53	Other	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=12.51667&lon=-70.01667
AX	Mariehamn	Mariehamn	Mariehamn	3041732	Hovudstad	Hovedstad	capital	Åland	Åland	Åland Islands	10682	60.09726	19.93481	11	Mariehamn	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=60.09726&lon=19.93481
AX	Jomala	Jomala	Jomala	3041760	folkesett stad	befolket sted	populated place	Åland	Åland	Åland Islands	3662	60.15000	19.96667	30	Jomala	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=60.15000&lon=19.96667
AX	Finström	Finström	Finström	3041798	folkesett stad	befolket sted	populated place	Åland	Åland	Åland Islands	2412	60.26667	19.93333	13	Finström	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=60.26667&lon=19.93333
AX	Lemland	Lemland	Lemland	648382	folkesett stad	befolket sted	populated place	Åland	Åland	Åland Islands	1829	60.08333	20.10000	16	Lemland	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=60.08333&lon=20.10000
AX	Saltvik	Saltvik	Saltvik	637878	folkesett stad	befolket sted	populated place	Åland	Åland	Åland Islands	1691	60.28333	20.05000		Saltvik	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=60.28333&lon=20.05000
AX	Mariehamn	Mariehamn	Mariehamn	3041732	Hovudstad	Hovedstad	capital	Åland	Åland	Åland Islands	10682	60.09726	19.93481	11	Mariehamn	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=60.09726&lon=19.93481
AX	Jomala	Jomala	Jomala	3041760	folkesett stad	befolket sted	populated place	Åland	Åland	Åland Islands	3662	60.15000	19.96667	30	Jomala	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=60.15000&lon=19.96667
AX	Finström	Finström	Finström	3041798	folkesett stad	befolket sted	populated place	Åland	Åland	Åland Islands	2412	60.26667	19.93333	13	Finström	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=60.26667&lon=19.93333
AX	Lemland	Lemland	Lemland	648382	folkesett stad	befolket sted	populated place	Åland	Åland	Åland Islands	1829	60.08333	20.10000	16	Lemland	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=60.08333&lon=20.10000
AX	Saltvik	Saltvik	Saltvik	637878	folkesett stad	befolket sted	populated place	Åland	Åland	Åland Islands	1691	60.28333	20.05000		Saltvik	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=60.28333&lon=20.05000
